region,age,education_level,gender,marital_status,dependents_count,household_income_sources,employment_type,mpesa_monthly_transactions,utility_payment_timeliness,farm_size_acres,soil_quality_index,farming_years,crop_type_current,past_crop_performance_index,agroclimatic_zone,rainfall_forecast_next_90d,historical_drought_risk,cooperative_member,mobile_advisory_usage,loan_default_past,input_use_history,has_insurance_before,willing_to_subscribe_insurance
Kiambu,23.533040444422088,Secondary,Male,Married,4.98708353308128,"['Livestock', 'Small Business']",Self-employed,7179.627566506047,0.5274507787974404,2.111738240311319,0.5742410008305525,1.0027629916951015,Kale,0.8049424493753109,Kisumu_Z1,192.73390584383105,0.4153121915135923,False,True,False,Regular,True,False
Kitale,18.16910498188125,Primary,Female,Married,2.8149857530627926,"['None', 'Livestock']",Self-employed,4732.532060474051,0.7759529179775942,3.275559497276492,0.4754682063743993,5.586560179077141,Kale,0.7792104984329271,Narok_Z2,129.079123141338,0.5334559776618151,False,False,False,Regular,True,False
Narok,59.71447411003034,Secondary,Female,Single,3.2159029986508325,"['Livestock', 'None']",Self-employed,15742.611600959694,0.9663422851620294,0.5090979418014104,0.6213562398201761,24.953568677519343,Beans,0.448348227456174,Kitale_Z2,185.6727797944012,0.6919244621811315,False,False,False,Regular,True,True
Kiambu,64.85842375506046,Primary,Female,Married,2.9754054025814582,"['Small Business', 'Remittance']",Full-time,11687.856345112308,0.8665283998239035,1.5168907827534577,0.5214299745624855,4.096428595875685,Beans,0.974482611339563,Kitale_Z3,170.7981252061421,1.0130229740575152,True,False,False,Regular,True,False
Kiambu,22.3157620729118,Primary,Female,Married,0.8294914889042464,"['Livestock', 'Small Business']",Self-employed,8444.821587932985,0.5081362594324293,3.5324931987532087,0.8122887574968002,16.899445063288077,Beans,0.558271090697549,Narok_Z1,306.17449473267567,0.1945797936666818,False,True,True,Irregular,True,True
Kiambu,60.86926829915172,Secondary,Male,Married,2.1791296571297774,"['Remittance', 'Small Business']",Unemployed,8159.165117896227,0.5885218162811751,2.212207797268576,0.5084970769634741,18.868632927000803,Maize,0.9538397432893524,Narok_Z2,192.6209330860707,0.8399211090614958,False,False,False,Regular,False,False
Kiambu,35.17588905922981,Secondary,Male,Widowed,1.0542560694869392,"['Livestock', 'Small Business']",Casual,9626.53098214536,0.5449517657080125,3.8172497279092648,0.9164485002160858,5.713242302965897,Beans,1.0421070102092966,Kitale_Z3,400.08526844108695,0.9628229716991804,True,True,True,Regular,False,False
Kiambu,35.20012972435664,Primary,Male,Single,3.311941663378425,"['Livestock', 'Small Business']",Full-time,3221.5964577719574,0.789529828691513,4.740762263016595,0.589307206814504,21.886020391566618,Maize,0.7264807417606097,Kitale_Z3,395.1899232804348,0.7427662411547713,False,True,False,Regular,True,True
Kiambu,45.38072201956117,Tertiary,Female,Married,5.212032410541902,"['Livestock', 'Remittance']",Casual,7657.208635343399,0.8485476363003318,4.167167138404167,0.2605391658470729,22.3379079059818,Kale,0.499749311310309,Kisumu_Z1,139.8524143206323,0.1969085464728763,False,True,True,Regular,True,True
Kisumu,61.94820322006493,Secondary,Male,Single,2.8017521277178026,"['Remittance', 'Livestock']",Full-time,16415.383633799782,0.951484687645268,1.2770152708079443,0.3395620608648084,4.701944045293315,Beans,0.8685631563544317,Kitale_Z2,372.168513980931,0.9076619219329256,True,False,True,Irregular,True,False
Kitale,32.73694194549552,Secondary,Female,Single,3.1992531112412737,"['Livestock', 'Small Business']",Full-time,16814.546805603117,0.743714941976118,1.939686523885744,0.4400593319156554,3.2481085452580216,Maize,0.6694041953058254,Kisumu_Z1,80.49798579818395,0.7797807853023416,False,True,False,Regular,True,False
Narok,18.35640384662511,Secondary,Male,Married,3.853635617669908,"['None', 'Small Business']",Casual,5805.820097661396,0.8959451277603302,4.078191705246897,0.1910008409441068,21.9534250071784,Sorghum,0.8469350969045646,Embu_Z3,401.6247443504652,0.4919398586394232,False,False,False,Regular,True,True
Narok,61.903979354745566,Primary,Male,Single,4.9423812400209854,"['None', 'Remittance']",Casual,19087.02979384098,0.9033250558638436,3.9544342813828943,0.2897177325828861,0.6502879284141722,Beans,1.0303224259424484,Kitale_Z3,359.3298503846364,0.3357472440581905,False,True,True,Regular,False,False
Kisumu,60.227642770296136,Primary,Female,Widowed,2.91785948841711,"['Small Business', 'Livestock']",Full-time,9470.88059100396,0.8794891364081291,3.621852868434435,0.2554579348289104,3.831738846395629,Kale,0.948206632933846,Narok_Z1,300.4465750406391,0.1199034054703018,True,False,True,Irregular,True,False
Kiambu,20.796304202503897,Secondary,Male,Single,1.0514108389057195,"['None', 'Remittance']",Full-time,13552.192542089962,0.7322293459881343,3.6565487883319023,0.2481119336048055,25.219775034037813,Kale,0.6431077269572062,Kitale_Z3,190.02777120269488,0.7170924833310232,True,True,True,Irregular,True,False
Kiambu,19.8825142513836,Tertiary,Male,Married,3.052873751028349,"['Remittance', 'Livestock']",Unemployed,11227.18750904823,0.8988389809464643,4.633964766458647,0.0794085726478338,15.468220860232137,Beans,0.7208282448681359,Kiambu_Z2,110.72745475845883,0.1369813686194095,False,False,True,Regular,True,False
Narok,60.73496925376303,Secondary,Female,Widowed,2.937204146098012,"['Remittance', 'Small Business']",Self-employed,11562.42769928284,0.6999646451862039,1.5217609260010163,0.4391381291482242,4.453796723431116,Sorghum,0.2526216310576074,Kitale_Z3,180.66739714549985,0.4544782279017237,False,True,False,Regular,False,False
Embu,32.907952899405444,Secondary,Female,Single,2.93193684080094,"['Remittance', 'Livestock']",Self-employed,3512.005029660017,0.4558011556544237,4.857271183479756,0.5421084296276282,17.223760010725915,Beans,0.7662298671516069,Narok_Z2,108.56214462005434,0.2458709335975701,True,True,False,Irregular,True,False
Kiambu,19.19982060394373,Primary,Male,Married,5.191304521567189,"['Livestock', 'Remittance']",Self-employed,11034.550848594785,0.8211868306726109,4.346355414938119,0.2122133750642057,7.147014358815338,Maize,0.7515901377993355,Kisumu_Z1,185.60234971681209,0.056226911045532,False,False,False,Irregular,True,False
Kiambu,61.6844911595042,Tertiary,Male,Widowed,2.1691138105238106,"['None', 'Small Business']",Full-time,1756.088197889153,0.7935218723295933,1.6301574999481916,0.6195169065459832,20.32020525534307,Kale,0.3241927524729936,Kiambu_Z2,142.34714796507217,0.5211414574455497,False,True,False,Regular,True,False
Narok,63.14988849976313,Tertiary,Male,Married,2.985253503222462,"['Small Business', 'Livestock']",Full-time,1707.2804979108269,0.4978313860932418,2.15594207442024,0.5206984997838177,17.45913258504252,Kale,0.2630170094958072,Kisumu_Z1,73.89960538105422,0.2005240053318444,False,False,True,Irregular,False,False
Kisumu,61.70552209920705,Primary,Female,Married,1.1893907172814555,"['Livestock', 'Small Business']",Full-time,11561.340002849112,0.8377441011132325,1.8217685884121533,0.6054480929496678,6.036776083189081,Maize,0.8946556316603189,Kitale_Z1,129.50686420324752,0.647181037860196,False,True,True,Regular,False,False
Kitale,16.57170674494346,Secondary,Female,Widowed,3.1076923948208246,"['Livestock', 'None']",Full-time,11568.454249793842,0.6316534270925528,3.960793101572696,0.3196135338515567,1.014598368794042,Beans,0.4437511547129311,Embu_Z3,175.84161189858412,0.2969884117162041,True,False,False,Regular,True,False
Kiambu,30.85490615926608,Secondary,Female,Married,5.778541421232642,"['None', 'Small Business']",Casual,3535.912996659876,0.6027430013367555,2.046949128616235,0.2052555470611264,15.554304672776654,Beans,0.8124368690333711,Narok_Z1,294.57558836308834,0.2161609086032072,False,False,True,Regular,True,False
Kiambu,33.8497851472304,Secondary,Female,Single,3.0924936188472603,"['None', 'Small Business']",Self-employed,18423.87396889964,0.5875701997412844,3.626471631630894,0.5851682516326808,16.7861246038434,Sorghum,0.7512317015835273,Embu_Z3,384.6415276528805,0.4918721094497921,True,True,True,Regular,False,False
Kisumu,48.73201008829311,Secondary,Female,Single,1.1437489979276216,"['Small Business', 'Livestock']",Full-time,16041.374639113836,0.9111822873353844,1.986109828563848,0.2377096869472173,22.07569299868172,Tomatoes,0.303792403981484,Kisumu_Z1,75.69865319037892,0.345493353119378,False,True,False,Irregular,True,False
Kitale,27.06402978684625,Primary,Female,Single,4.236143283597906,"['Livestock', 'None']",Unemployed,13856.226445400976,0.3917810502921938,3.827993521709251,0.4498134174438017,20.22941329818055,Beans,0.5372645685681392,Narok_Z2,284.3701041184226,0.566309064077884,False,False,True,Regular,True,True
Kitale,62.46837435749989,Secondary,Male,Married,3.984299078798854,"['Small Business', 'Remittance']",Full-time,8124.765319900714,0.9663295083253148,4.681157993173521,0.1671207572496534,21.964013180314844,Kale,1.0038132513276474,Kiambu_Z3,298.1097185842025,0.1342651702006916,False,False,True,Regular,True,False
Kiambu,20.130363561631075,Tertiary,Male,Widowed,3.0447882177607264,"['Livestock', 'Remittance']",Full-time,8364.846910606571,0.7857884231862017,1.3106794822130696,0.2806637293061068,3.826760146362409,Tomatoes,0.6163962713773382,Kitale_Z2,71.00082595863995,0.3942168986917396,True,True,True,Regular,True,False
Kiambu,17.0186464535775,Secondary,Female,Single,1.1105658291459772,"['Small Business', 'Remittance']",Self-employed,3338.690733873901,0.9621583837702412,0.6966927350198369,0.3189233062571507,21.611550620197576,Tomatoes,0.575872841732844,Kiambu_Z3,394.3575155494095,0.9807299533053128,False,False,True,Irregular,True,True
Kiambu,22.348313108637257,Primary,Female,Widowed,3.032923612589065,"['None', 'Small Business']",Full-time,5288.521469956073,0.7622867266698545,0.9185638508906296,0.6857315628755738,15.649512613920418,Tomatoes,0.6955265563048006,Narok_Z1,181.66293778192755,0.2232341888018008,True,True,False,Irregular,True,True
Kitale,62.181273503778606,Tertiary,Male,Married,1.144296826311526,"['None', 'Small Business']",Full-time,7497.108273148749,0.5183052807147615,3.4201442598374032,0.3383442954214689,20.569796867762093,Sorghum,0.5344835799413827,Kiambu_Z2,99.1663825718884,0.2600315497417276,False,False,False,Regular,True,False
Kisumu,20.48717161580072,Secondary,Male,Married,2.9404311454832674,"['Livestock', 'Small Business']",Self-employed,8001.020325848563,0.8182619955564179,4.103035224535082,0.2693565739455048,21.70350785880879,Tomatoes,0.8173815968062172,Kiambu_Z2,302.1761536550041,0.561235074800987,False,False,True,Regular,True,False
Kitale,59.02972601637132,Secondary,Female,Widowed,2.964646838175686,"['Livestock', 'Remittance']",Full-time,15633.121346413069,0.4287075271611761,2.401010948357836,0.6253406668889927,20.270277155467824,Beans,1.045164697321797,Kiambu_Z2,152.53153566062778,0.6000697101735062,True,False,True,Regular,True,False
Kisumu,27.198542477772804,Secondary,Female,Single,5.36174638046747,"['Livestock', 'Remittance']",Self-employed,7448.1691894289,0.4653053765952609,0.6224058257338647,0.3818393937817126,8.331681396939373,Tomatoes,0.777931454280513,Kitale_Z2,291.0712681178589,0.3425933832819258,False,True,False,Regular,True,False
Kiambu,23.710777272226988,Secondary,Male,Widowed,4.890849627420576,"['Remittance', 'Livestock']",Self-employed,8491.586125385225,0.8894220243939677,4.404425825898967,0.334690886917054,18.32227241345557,Beans,0.2975198089738551,Kiambu_Z1,192.01479363904,0.279050805731308,False,False,True,Regular,False,True
Kitale,59.570735303566586,Secondary,Female,Single,4.051505777576008,"['Small Business', 'Livestock']",Self-employed,11608.20837478167,0.7089060490825174,3.632016361783668,0.2949031915990249,23.82906813074545,Kale,0.3579880070856303,Embu_Z3,139.93320183868337,0.5212489830627339,True,True,False,Regular,True,False
Kisumu,34.337632592323,Secondary,Female,Single,-0.0224054754969229,"['Small Business', 'Livestock']",Full-time,1724.509207150551,0.3565768527032733,2.527451697973938,0.6792394167603545,19.687467041356623,Maize,0.3641744881335215,Kitale_Z2,377.0978315106186,0.2433342363420155,False,False,True,Regular,True,False
Kitale,20.30289669785905,Secondary,Female,Widowed,2.944541171742043,"['Livestock', 'Small Business']",Full-time,2027.531829983943,0.767208176955387,0.9058974569979968,0.2512548491349666,1.0184522201529815,Beans,0.9437863844420288,Embu_Z2,110.6034771164368,0.6764360073133627,True,False,True,Irregular,True,False
Kitale,23.40783435270465,Secondary,Female,Widowed,0.7309657256718176,"['Small Business', 'Livestock']",Casual,7659.791198298349,0.7587101774632312,4.018984586600728,0.5816870690324902,3.72497275834004,Beans,0.7579199726861341,Narok_Z2,107.16334423817526,0.7107405528327534,True,True,True,Irregular,True,False
Kitale,62.91211798875896,Secondary,Male,Married,3.283129652404016,"['Small Business', 'Remittance']",Self-employed,8798.74569021859,1.0350726210566117,3.3993745289853474,0.5298342254068625,21.788135116025643,Kale,0.6884674920185615,Kiambu_Z2,115.97745999203627,0.8869476944048419,True,True,False,Irregular,False,True
Kiambu,47.3423960087907,Secondary,Male,Married,2.9988417086867813,"['Livestock', 'Small Business']",Casual,19179.578624965336,0.6286128558078216,4.622265939114025,0.3148697121419408,16.968184391675617,Sorghum,0.6711125227960912,Kitale_Z2,167.83500334239503,0.237744218045846,False,True,True,Regular,False,False
Kisumu,32.498939994564395,Primary,Female,Single,6.014140631685941,"['None', 'Small Business']",Self-employed,9626.672041499614,0.8146173978797356,1.111353741724854,0.6717285995202446,21.753018405752865,Beans,0.5264527977814791,Kitale_Z2,120.20719623330386,0.8713763308056431,True,True,True,Regular,False,True
Embu,64.42577210709503,Secondary,Male,Single,4.067556806915293,"['Livestock', 'None']",Full-time,8670.060006854463,0.7179148755532213,3.660062836954592,0.9118191718458272,4.004989206646129,Beans,0.7822282748324734,Embu_Z2,184.43839326938223,0.9350831674043888,False,True,True,Regular,False,False
Kitale,61.91571952763989,Secondary,Female,Widowed,2.964627085786005,"['Livestock', 'Remittance']",Casual,1339.6586913802998,0.9648833498243922,4.643867896617709,0.6774155870394316,5.644154619012708,Beans,0.9369827928297292,Kiambu_Z3,295.11329742165395,0.5768426038458633,False,True,False,Regular,False,True
Kiambu,18.613653491161376,Secondary,Female,Single,2.75759310299377,"['Remittance', 'Small Business']",Full-time,13158.100132542728,0.8379150874963768,0.5881134457371322,0.3548171089262256,1.6655146346494352,Beans,0.8911625189482754,Narok_Z1,191.581470650664,1.059762932892215,True,True,False,Regular,False,False
Kiambu,60.065478128191366,Secondary,Female,Widowed,4.873243998587614,"['Livestock', 'None']",Unemployed,13691.03382015862,0.7153108869538966,4.135196466963458,0.4433722259013665,17.132813425509674,Sorghum,0.4118392712043224,Kisumu_Z2,396.5163225049841,0.2732675596810451,True,True,True,Regular,False,True
Kiambu,45.53567659914759,Secondary,Female,Single,0.9770523486471548,"['None', 'Small Business']",Self-employed,4892.090515858954,0.6812348740740366,4.342884703456089,0.3799269265183831,16.92830936146626,Beans,0.7885376479236034,Kiambu_Z1,403.0517002402273,0.2729644907620421,False,False,True,Irregular,True,False
Kitale,43.0,Primary,Male,Single,6.0,"['None', 'Livestock']",Casual,16180.14,0.82,2.59,0.5,4.0,Tomatoes,0.39,Kitale_Z2,283.7,0.99,False,False,False,Regular,False,True
Kiambu,19.86491062732753,Primary,Male,Single,3.183819671792228,"['None', 'Small Business']",Self-employed,4583.149050679488,0.9781880910427668,3.869691233187391,0.4387132305979452,22.867703839036142,Sorghum,0.6187418813161268,Embu_Z2,288.6414071186184,0.8501528884797678,True,False,True,Regular,False,False
Kitale,22.28532220483767,Secondary,Male,Widowed,0.969775268541469,"['Livestock', 'None']",Self-employed,16509.64640056917,0.8614214554003964,0.6923276042249027,0.5815132783445041,1.208857165295916,Maize,0.5205815417788108,Kitale_Z2,368.8388171715122,0.4518555987639456,False,True,True,Irregular,True,False
Embu,33.30934091728233,Secondary,Female,Widowed,-0.0924549028270629,"['None', 'Livestock']",Self-employed,4996.716003068143,0.5125253960859945,3.8727175509914913,0.620520007326881,4.947488158571756,Kale,0.5653094038011162,Narok_Z1,76.64370518769088,0.9693270918404924,True,True,False,Regular,True,False
Kiambu,64.28210733186813,Secondary,Female,Single,0.1216426464488957,"['Small Business', 'Remittance']",Unemployed,2185.1358493217945,0.6586921206867303,4.408166034385328,0.7688090668676845,22.545722271672386,Maize,0.256793840573158,Kiambu_Z1,164.11394648747455,0.3878480500606125,True,False,True,Irregular,False,True
Kisumu,62.44218179570283,Primary,Female,Single,5.989354766807601,"['Livestock', 'None']",Full-time,15977.548938648426,0.5124087814236412,1.0227611886673194,0.6354911121668424,15.725401848883228,Beans,0.7358261239194999,Kiambu_Z3,278.9710391016493,0.7064530894024578,True,True,False,Irregular,True,True
Embu,65.89515922930471,Secondary,Male,Single,3.92407753383935,"['Livestock', 'Small Business']",Casual,7749.917942796731,0.423287413436712,0.8655203935909086,0.5612747804610181,16.576910648550523,Sorghum,0.7501742880622573,Kitale_Z2,403.0714198966832,0.5833108333247449,False,True,False,Regular,False,True
